path,filename,extension,size_bytes,modified_time,category,purpose,research_stage,dependency_status,duplicate_status,final_status,recommended_action
data/processed/feature_metadata.json,feature_metadata.json,.json,1684,2026-08-22T23:19:06.450356,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/phase5_ml_performance_summary.csv,phase5_ml_performance_summary.csv,.csv,9676,2026-08-22T22:29:26.825342,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/phase4_features_track2.csv,phase4_features_track2.csv,.csv,11450,2026-08-22T23:19:06.449326,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/phase4_features_track2_full.csv,phase4_features_track2_full.csv,.csv,11450,2026-08-22T23:19:06.448168,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/phase1_5_hydrochemistry_results.csv,phase1_5_hydrochemistry_results.csv,.csv,32537,2026-08-22T21:11:38.832787,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track1_Fe_num_Lasso_pipeline.pkl,track1_Fe_num_Lasso_pipeline.pkl,.pkl,5305,2026-08-22T22:22:49.042892,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track1_Mn_num_Lasso_pipeline.pkl,track1_Mn_num_Lasso_pipeline.pkl,.pkl,5305,2026-08-22T22:23:43.968989,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track2_HPI_SVR_RBF_pipeline.pkl,track2_HPI_SVR_RBF_pipeline.pkl,.pkl,15262,2026-08-22T22:27:28.715261,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track2_WQI_ElasticNet_pipeline.pkl,track2_WQI_ElasticNet_pipeline.pkl,.pkl,5321,2026-08-22T22:29:26.786342,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track2_HEI_SVR_RBF_pipeline.pkl,track2_HEI_SVR_RBF_pipeline.pkl,.pkl,11486,2026-08-22T22:28:30.853308,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track1_Ni_num_SVR_RBF_pipeline.pkl,track1_Ni_num_SVR_RBF_pipeline.pkl,.pkl,15030,2026-08-22T22:25:33.047143,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track1_Zn_num_SVR_RBF_pipeline.pkl,track1_Zn_num_SVR_RBF_pipeline.pkl,.pkl,13838,2026-08-22T22:26:28.003205,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track1_Pb_num_SVR_RBF_pipeline.pkl,track1_Pb_num_SVR_RBF_pipeline.pkl,.pkl,14086,2026-08-22T22:24:37.923071,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/processed/models/track1_As_num_SVR_RBF_pipeline.pkl,track1_As_num_SVR_RBF_pipeline.pkl,.pkl,15030,2026-08-22T22:21:51.682775,PROCESSED_DATA,Cleaned Hydrochemical Feature Set,PREPROCESSING,CRITICAL_ML_DEP,UNIQUE,KEEP_ACTIVE,preserve
data/raw/Groundwater_quality_data_Northbengal.xlsx,Groundwater_quality_data_Northbengal.xlsx,.xlsx,16591,2026-08-22T21:11:19.480364,FINAL_SOURCE_DATA,Original North Bengal Groundwater Field Dataset,DATA_INGESTION,CRITICAL_SOURCE,UNIQUE,KEEP_ACTIVE,preserve
data/raw/Groundwater quality data_Northbengal.xlsx,Groundwater quality data_Northbengal.xlsx,.xlsx,16591,2026-08-20T21:55:07.823049,FINAL_SOURCE_DATA,Original North Bengal Groundwater Field Dataset,DATA_INGESTION,CRITICAL_SOURCE,UNIQUE,KEEP_ACTIVE,preserve
docs/NORTH_BENGAL_GROUNDWATER_RESEARCH_ROADMAP.md,NORTH_BENGAL_GROUNDWATER_RESEARCH_ROADMAP.md,.md,5169,2026-08-22T22:29:40.832349,DOCUMENTATION,Project documentation / guide,DOCUMENTATION,REFERENCE,UNIQUE,KEEP_ACTIVE,preserve
docs/RESEARCH_CONTEXT_AND_METHODOLOGY_PLAN.md,RESEARCH_CONTEXT_AND_METHODOLOGY_PLAN.md,.md,5058,2026-08-21T00:40:04.078949,DOCUMENTATION,Project documentation / guide,DOCUMENTATION,REFERENCE,UNIQUE,KEEP_ACTIVE,preserve
docs/PHASE3_RESEARCH_QUESTIONS.md,PHASE3_RESEARCH_QUESTIONS.md,.md,6595,2026-08-22T21:29:38.171913,FINAL_REPORT,Stage Progress / Reconciliation Report,DOCUMENTATION,HISTORICAL_REPRO,UNIQUE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_CONFORMAL_INTERVALS.csv,STAGE_5_2_CONFORMAL_INTERVALS.csv,.csv,2259,2026-08-23T15:25:12.552000,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_CONFORMAL_COVERAGE.csv,STAGE_5_2_CONFORMAL_COVERAGE.csv,.csv,352,2026-08-23T15:25:12.554264,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_DRINKING_FEASIBILITY_AUDIT.csv,STAGE_5_2_DRINKING_FEASIBILITY_AUDIT.csv,.csv,533,2026-08-23T15:25:12.569351,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_GUIDELINE_CONFIGURATION.csv,STAGE_5_2_GUIDELINE_CONFIGURATION.csv,.csv,546,2026-08-23T15:25:12.555352,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_DECISION_CASES.csv,STAGE_5_2_DECISION_CASES.csv,.csv,4041,2026-08-23T15:25:12.564352,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_IRRIGATION_FEASIBILITY_AUDIT.csv,STAGE_5_2_IRRIGATION_FEASIBILITY_AUDIT.csv,.csv,571,2026-08-23T15:25:12.571352,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_CASE_LEVEL_DECISION_AUDIT.csv,STAGE_5_2_CASE_LEVEL_DECISION_AUDIT.csv,.csv,7016,2026-08-23T15:25:12.567089,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_HEAVY_METAL_SCREENING.csv,STAGE_5_2_HEAVY_METAL_SCREENING.csv,.csv,1018,2026-08-23T15:25:12.568298,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_QC_LEDGER.csv,STAGE_5_2_QC_LEDGER.csv,.csv,925,2026-08-23T15:25:12.572939,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_MODEL_RECONSTRUCTION_AUDIT.csv,STAGE_5_2_MODEL_RECONSTRUCTION_AUDIT.csv,.csv,304,2026-08-23T15:25:12.382356,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/STAGE_5_2_OOF_PREDICTIONS.csv,STAGE_5_2_OOF_PREDICTIONS.csv,.csv,3319,2026-08-23T15:25:12.548352,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_2/figures/tier1_decision_flow_diagram.png,tier1_decision_flow_diagram.png,.png,183014,2026-08-23T15:25:14.557299,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_2/figures/conformal_coverage_plot.png,conformal_coverage_plot.png,.png,85281,2026-08-23T15:25:14.065312,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_2/figures/ni_guideline_threshold_uncertainty.png,ni_guideline_threshold_uncertainty.png,.png,133976,2026-08-23T15:25:13.815319,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_2/figures/ni_conformal_prediction_intervals.png,ni_conformal_prediction_intervals.png,.png,172359,2026-08-23T15:25:13.333331,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_2/figures/prediction_interval_width_distribution.png,prediction_interval_width_distribution.png,.png,89932,2026-08-23T15:25:14.327305,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_2/figures/ni_observed_vs_predicted.png,ni_observed_vs_predicted.png,.png,186456,2026-08-23T15:25:12.949342,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_DATA_INVENTORY.csv,STAGE_5_3_DATA_INVENTORY.csv,.csv,1302,2026-08-23T15:44:28.413048,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_METAL_CORRELATION_MATRIX.csv,STAGE_5_3_METAL_CORRELATION_MATRIX.csv,.csv,1705,2026-08-23T15:44:28.815870,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_NO3_METAL_ASSOCIATION.csv,STAGE_5_3_NO3_METAL_ASSOCIATION.csv,.csv,1016,2026-08-23T15:44:28.695040,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_METAL_NETWORK_EDGES.csv,STAGE_5_3_METAL_NETWORK_EDGES.csv,.csv,237,2026-08-23T15:44:28.817925,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_SALINITY_METAL_ASSOCIATION.csv,STAGE_5_3_SALINITY_METAL_ASSOCIATION.csv,.csv,1019,2026-08-23T15:44:28.660042,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_ML_OBSERVATIONAL_RECONCILIATION.csv,STAGE_5_3_ML_OBSERVATIONAL_RECONCILIATION.csv,.csv,859,2026-08-23T15:44:28.900358,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_DEPTH_METAL_ASSOCIATION.csv,STAGE_5_3_DEPTH_METAL_ASSOCIATION.csv,.csv,1095,2026-08-23T15:44:28.677039,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_CBE_CONTAMINATION_CROSSCHECK.csv,STAGE_5_3_CBE_CONTAMINATION_CROSSCHECK.csv,.csv,1923,2026-08-23T15:44:28.892035,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_ION_EXCHANGE_METAL_ANALYSIS.csv,STAGE_5_3_ION_EXCHANGE_METAL_ANALYSIS.csv,.csv,592,2026-08-23T15:44:28.744039,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_FACIES_METAL_COMPARISON.csv,STAGE_5_3_FACIES_METAL_COMPARISON.csv,.csv,1673,2026-08-23T15:44:28.634248,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_NOVELTY_CANDIDATES.csv,STAGE_5_3_NOVELTY_CANDIDATES.csv,.csv,879,2026-08-23T15:44:28.902035,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_CLUSTER_ANALYSIS.csv,STAGE_5_3_CLUSTER_ANALYSIS.csv,.csv,150,2026-08-23T15:44:28.877036,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_SAMPLE_CONTAMINATION_PROFILE.csv,STAGE_5_3_SAMPLE_CONTAMINATION_PROFILE.csv,.csv,3817,2026-08-23T15:44:28.884036,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_QC_LEDGER.csv,STAGE_5_3_QC_LEDGER.csv,.csv,769,2026-08-23T15:44:28.906102,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_HIGH_CONTAMINATION_AUDIT.csv,STAGE_5_3_HIGH_CONTAMINATION_AUDIT.csv,.csv,790,2026-08-23T15:44:28.886036,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_METAL_DESCRIPTIVE_PROFILE.csv,STAGE_5_3_METAL_DESCRIPTIVE_PROFILE.csv,.csv,1115,2026-08-23T15:44:28.435047,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_FACIES_STATISTICAL_TESTS.csv,STAGE_5_3_FACIES_STATISTICAL_TESTS.csv,.csv,1254,2026-08-23T15:44:28.636042,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_IRRIGATION_QUALITY.csv,STAGE_5_3_IRRIGATION_QUALITY.csv,.csv,829,2026-08-23T15:44:28.894035,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_PCA_LOADINGS.csv,STAGE_5_3_PCA_LOADINGS.csv,.csv,1303,2026-08-23T15:44:28.865831,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/STAGE_5_3_DRINKING_WATER_COMPLIANCE.csv,STAGE_5_3_DRINKING_WATER_COMPLIANCE.csv,.csv,568,2026-08-23T15:44:28.898035,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig5_tds_vs_metals_scatter.png,fig5_tds_vs_metals_scatter.png,.png,194517,2026-08-23T15:44:32.093952,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig9_sample_contamination_burden.png,fig9_sample_contamination_burden.png,.png,99230,2026-08-23T15:44:33.943903,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig1_hydrochemical_facies_distribution.png,fig1_hydrochemical_facies_distribution.png,.png,126616,2026-08-23T15:44:29.225027,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig3_heavy_metal_correlation_heatmap.png,fig3_heavy_metal_correlation_heatmap.png,.png,351574,2026-08-23T15:44:31.069978,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig2_facies_vs_metal_distributions.png,fig2_facies_vs_metal_distributions.png,.png,330391,2026-08-23T15:44:30.262000,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig8_pca_biplot.png,fig8_pca_biplot.png,.png,181246,2026-08-23T15:44:33.690910,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig10_hydrochemical_regime_vs_contamination_summary.png,fig10_hydrochemical_regime_vs_contamination_summary.png,.png,220209,2026-08-23T15:44:34.250896,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig7_no3_vs_metals_scatter.png,fig7_no3_vs_metals_scatter.png,.png,128542,2026-08-23T15:44:33.261921,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig6_depth_vs_metals_scatter.png,fig6_depth_vs_metals_scatter.png,.png,120593,2026-08-23T15:44:32.628938,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_3/figures/fig4_heavy_metal_association_network.png,fig4_heavy_metal_association_network.png,.png,120820,2026-08-23T15:44:31.503967,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_QC_LEDGER.csv,STAGE_5_4_QC_LEDGER.csv,.csv,620,2026-08-23T15:53:27.186977,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_STAGE_PROGRESSION_COMPARISON.csv,STAGE_5_4_STAGE_PROGRESSION_COMPARISON.csv,.csv,1156,2026-08-23T15:53:27.182246,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_NOVELTY_AUDIT.csv,STAGE_5_4_NOVELTY_AUDIT.csv,.csv,728,2026-08-23T15:53:27.185156,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_TARGET_SCREENING_CLASSIFICATION.csv,STAGE_5_4_TARGET_SCREENING_CLASSIFICATION.csv,.csv,2458,2026-08-23T15:53:27.147978,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_MODEL_BENCHMARK_FULL.csv,STAGE_5_4_MODEL_BENCHMARK_FULL.csv,.csv,24548,2026-08-23T15:53:27.093979,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_NONLINEAR_DIAGNOSTICS.csv,STAGE_5_4_NONLINEAR_DIAGNOSTICS.csv,.csv,1602,2026-08-23T15:52:47.461014,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_CONFORMAL_SCREENING_FEASIBILITY.csv,STAGE_5_4_CONFORMAL_SCREENING_FEASIBILITY.csv,.csv,680,2026-08-23T15:53:27.177977,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_BEST_EASY_INPUT_MODEL_PER_TARGET.csv,STAGE_5_4_BEST_EASY_INPUT_MODEL_PER_TARGET.csv,.csv,1364,2026-08-23T15:53:27.154978,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_RELATIONSHIP_VS_PREDICTION_COMPARISON.csv,STAGE_5_4_RELATIONSHIP_VS_PREDICTION_COMPARISON.csv,.csv,645,2026-08-23T15:53:27.161978,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/STAGE_5_4_VARIABLE_AUDIT.csv,STAGE_5_4_VARIABLE_AUDIT.csv,.csv,4968,2026-08-23T15:52:47.455014,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_4/figures/fig4_observed_vs_oof_predictions.png,fig4_observed_vs_oof_predictions.png,.png,241111,2026-08-23T15:53:31.514864,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_4/figures/fig5_conformal_prediction_intervals.png,fig5_conformal_prediction_intervals.png,.png,176507,2026-08-23T15:53:32.494838,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_4/figures/fig1_bivariate_relationship_heatmap.png,fig1_bivariate_relationship_heatmap.png,.png,216021,2026-08-23T15:53:28.456944,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_4/figures/fig6_proposed_screening_architecture_schematic.png,fig6_proposed_screening_architecture_schematic.png,.png,158431,2026-08-23T15:53:33.396815,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_4/figures/fig2_relationship_vs_prediction_scatter.png,fig2_relationship_vs_prediction_scatter.png,.png,137510,2026-08-23T15:53:29.517916,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_4/figures/fig3_target_screening_feasibility_matrix.png,fig3_target_screening_feasibility_matrix.png,.png,271591,2026-08-23T15:53:30.354894,UNKNOWN,Uncategorized file,UNKNOWN,UNCHECKED,UNKNOWN,ARCHIVE,move_to_archive_intermediate
output/stage5_1/STAGE_5_1_FOLD_RESULTS.csv,STAGE_5_1_FOLD_RESULTS.csv,.csv,947772,2026-08-23T15:22:03.526647,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_1/STAGE_5_1_MINIMUM_INPUT_ANALYSIS.csv,STAGE_5_1_MINIMUM_INPUT_ANALYSIS.csv,.csv,1916,2026-08-23T15:22:03.581353,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_1/STAGE_5_1_INPUT_SET_DEFINITIONS.csv,STAGE_5_1_INPUT_SET_DEFINITIONS.csv,.csv,1346,2026-08-23T15:20:59.297031,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_1/STAGE_5_1_EASY_INPUT_CLASSIFICATION.csv,STAGE_5_1_EASY_INPUT_CLASSIFICATION.csv,.csv,9103,2026-08-23T15:20:59.294269,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_1/STAGE_5_1_DATA_INVENTORY.csv,STAGE_5_1_DATA_INVENTORY.csv,.csv,17848,2026-08-23T15:20:59.293086,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
output/stage5_1/STAGE_5_1_STAGE3_3_COMPARISON.csv,STAGE_5_1_STAGE3_3_COMPARISON.csv,.csv,2682,2026-08-23T15:22:03.598353,INTERMEDIATE_ARTIFACT,Stage intermediate tabular artifact,INTERMEDIATE,HISTORICAL_REPRO,INTERMEDIATE,ARCHIVE,move_to_archive_intermediate
